,0,1,2,3,4,5,6,7,8,9
0,1,Paris SG,33,15,11,0,4,30,15,+15
1,2,AS Monaco,28,14,8,4,2,32,15,+17
2,3,OGC Nice,26,14,7,5,2,16,12,+4
3,4,Olympique Lyonnais,20,14,6,2,6,24,17,+7
4,5,Girondins de Bordeaux,20,14,5,5,4,21,19,+2
5,6,FC Nantes Atlantique,19,15,5,4,6,16,23,-7
6,7,Lille OSC,16,15,4,4,7,12,17,-5
7,8,AS Saint-Etienne,14,14,3,5,6,13,15,-2
8,9,SCO Angers,13,15,4,1,10,11,26,-15
9,10,Olympique de Marseille,12,14,3,3,8,18,26,-8
10,11,FC Metz,12,15,3,3,9,9,29,-20
11,12,En Avant Guingamp,11,15,2,5,8,17,26,-9
12,13,Nancy,11,15,2,5,8,6,21,-15
13,14,Toulouse FC,10,15,1,7,7,5,17,-12
14,15,SM Caen,9,15,2,3,10,11,24,-13
15,16,Stade Rennais,9,14,1,6,7,8,22,-14
16,17,Dijon FCO,8,15,1,5,9,17,30,-13
17,18,Montpellier Herault SC,7,14,1,4,9,17,34,-17
18,19,Bastia SC,7,14,2,1,11,10,30,-20
19,20,Lorient,5,14,1,2,11,12,33,-21
