,0,1,2,3,4,5,6,7,8,9
0,1,Manchester United (ANG),12,4,4,0,0,14,0,+14
1,2,FC Arsenal (ANG),12,4,4,0,0,11,3,+8
2,3,Manchester City (ANG),7,3,2,1,0,11,1,+10
3,4,FC Liverpool (ANG),7,3,2,1,0,6,1,+5
4,5,Newcastle United (ANG),7,4,2,1,1,6,4,+2
5,6,Stoke City (ANG),7,4,2,1,1,5,7,-2
6,7,West Ham United (ANG),6,3,2,0,1,5,3,+2
7,8,West Bromwich Albion (ANG),6,4,1,3,0,4,3,+1
8,-,Brighton & Hove Albion FC (ANG),6,3,2,0,1,4,3,+1
9,10,Everton (ANG),6,4,2,0,2,3,5,-2
10,11,Huddersfield Town (ANG),5,4,1,2,1,2,5,-3
11,12,Chelsea (ANG),4,4,1,1,2,4,4,0
12,13,Burnley FC (ANG),4,3,1,1,1,1,1,0
13,14,Southampton (ANG),4,4,1,1,2,3,5,-2
14,-,Bournemouth (ANG),4,4,1,1,2,3,5,-2
15,16,Leicester City (ANG),3,3,1,0,2,5,5,0
16,17,Tottenham Hotspur (ANG),2,3,0,2,1,2,3,-1
17,18,Watford (ANG),2,3,0,2,1,3,9,-6
18,19,Swansea City (GAL),0,3,0,0,3,1,7,-6
19,20,Crystal Palace (ANG),0,3,0,0,3,0,6,-6
