,0,1,2,3,4,5,6,7,8,9
0,1,Paris SG,17,7,5,2,0,19,5,+14
1,2,Olympique de Marseille,17,8,5,2,1,16,12,+4
2,3,Olympique Lyonnais,14,7,4,2,1,20,6,+14
3,4,AS Monaco,13,8,4,1,3,14,10,+4
4,5,SCO Angers,11,8,2,5,1,11,10,+1
5,6,Stade Rennais,11,8,3,2,3,12,12,0
6,7,FC Nantes Atlantique,10,8,3,1,4,7,12,-5
7,8,Montpellier Herault SC,9,7,2,3,2,4,4,0
8,9,Amiens SC,8,8,2,2,4,5,9,-4
9,10,ESTAC Troyes,7,7,2,1,4,7,11,-4
10,11,SM Caen,7,7,2,1,4,3,9,-6
11,12,Lille OSC,7,8,2,1,5,6,13,-7
12,13,OGC Nice,7,7,2,1,4,4,11,-7
13,-,AS Saint-Etienne,7,7,2,1,4,4,11,-7
14,15,Girondins de Bordeaux,6,8,1,3,4,8,14,-6
15,16,RC Strasbourg Alsace,6,8,1,3,4,6,17,-11
16,17,Dijon FCO,5,7,1,2,4,9,14,-5
17,18,Toulouse FC,5,8,1,2,5,8,17,-9
18,19,FC Metz,4,7,1,1,5,2,9,-7
19,20,En Avant Guingamp,3,7,1,0,6,6,17,-11
