,0,1,2,3,4,5,6,7,8,9
0,1,Manchester United (ANG),81,33,26,3,4,75,35,+40
1,2,Manchester City (ANG),71,33,21,8,4,59,27,+32
2,3,Chelsea (ANG),62,33,18,8,7,66,35,+31
3,4,FC Arsenal (ANG),60,33,17,9,7,64,35,+29
4,5,Tottenham Hotspur (ANG),59,33,17,8,8,57,42,+15
5,6,Everton (ANG),56,33,14,14,5,51,37,+14
6,7,FC Liverpool (ANG),50,33,13,11,9,59,40,+19
7,8,Swansea City (GAL),44,33,11,11,11,46,44,+2
8,9,West Bromwich Albion (ANG),44,33,13,5,15,42,44,-2
9,10,Fulham (ANG),40,33,10,10,13,44,51,-7
10,11,West Ham United (ANG),39,33,10,9,14,38,47,-9
11,12,Southampton (ANG),38,33,9,11,13,47,54,-7
12,13,Newcastle United (ANG),36,33,10,6,17,42,59,-17
13,14,Norwich City (ANG),35,33,7,14,12,31,52,-21
14,15,Sunderland (ANG),34,33,8,10,15,37,45,-8
15,16,Stoke City (ANG),34,33,7,13,13,28,41,-13
16,17,Aston Villa (ANG),34,33,8,10,15,36,60,-24
17,18,Wigan Athletic (ANG),31,33,8,7,18,39,61,-22
18,19,Queens Park Rangers (ANG),24,33,4,12,17,29,54,-25
19,20,Reading FC (ANG),24,33,5,9,19,36,63,-27
