,0,1,2,3,4,5,6,7,8,9
0,1,Chelsea (ANG),35,13,11,2,0,27,5,+22
1,2,Manchester United (ANG),34,14,11,1,2,30,10,+20
2,3,FC Arsenal (ANG),30,13,9,3,1,30,11,+19
3,4,Manchester City (ANG),27,13,8,3,2,26,12,+14
4,5,FC Liverpool (ANG),26,14,7,5,2,22,14,+8
5,6,Swansea City (GAL),25,14,7,4,3,19,15,+4
6,7,Southampton (ANG),24,14,7,3,4,24,10,+14
7,8,West Ham United (ANG),24,14,7,3,4,21,14,+7
8,9,Tottenham Hotspur (ANG),24,14,7,3,4,22,17,+5
9,10,Newcastle United (ANG),22,13,6,4,3,19,17,+2
10,11,Stoke City (ANG),20,13,6,2,5,17,17,0
11,12,Queens Park Rangers (ANG),19,14,5,4,5,19,18,+1
12,13,West Bromwich Albion (ANG),18,14,5,3,6,17,19,-2
13,14,Everton (ANG),16,13,3,7,3,19,18,+1
14,15,Hull City (ANG),15,13,4,3,6,14,16,-2
15,16,Burnley FC (ANG),14,14,3,5,6,13,19,-6
16,17,Sunderland (ANG),13,14,2,7,5,12,18,-6
17,18,Crystal Palace (ANG),12,13,3,3,7,14,19,-5
18,19,Aston Villa (ANG),11,13,2,5,6,9,17,-8
19,20,Leicester City (ANG),10,13,2,4,7,14,20,-6
