,0,1,2,3,4,5,6,7,8,9
0,1,Bayern Munich,21,7,7,0,0,18,4,+14
1,2,Bayer Leverkusen,19,7,6,1,0,20,9,+11
2,3,Borussia Mönchengladbach,18,6,6,0,0,20,4,+16
3,4,Borussia Dortmund,18,7,6,0,1,21,7,+14
4,5,VfL Wolfsbourg,15,6,5,0,1,13,4,+9
5,6,Hanovre 96,14,7,4,2,1,12,8,+4
6,7,1. FSV Mayence 05,13,7,4,1,2,11,9,+2
7,8,FC Augsburg,13,7,4,1,2,11,11,0
8,9,Hertha Berlin,12,7,4,0,3,11,6,+5
9,10,Schalke 04,10,6,3,1,2,13,12,+1
10,11,Werder Brême,8,6,2,2,2,9,11,-2
11,12,Hambourg SV,7,6,2,1,3,11,13,-2
12,13,VfB Stuttgart,6,6,1,3,2,9,8,+1
13,14,TSG 1899 Hoffenheim,6,7,1,3,3,14,16,-2
14,15,Eintracht Braunschweig,4,7,1,1,5,4,12,-8
15,16,Eintracht Francfort,3,6,0,3,3,8,11,-3
16,17,SC Fribourg,3,6,0,3,3,5,11,-6
17,18,FC Nuremberg,3,6,0,3,3,4,13,-9
