,0,1,2,3,4,5,6,7,8,9
0,1,Manchester United (ANG),85,36,27,4,5,79,37,+42
1,2,Manchester City (ANG),75,36,22,9,5,62,31,+31
2,3,Chelsea (ANG),69,36,20,9,7,71,37,+34
3,4,FC Arsenal (ANG),67,36,19,10,7,67,36,+31
4,5,Tottenham Hotspur (ANG),66,36,19,9,8,63,45,+18
5,6,Everton (ANG),60,36,15,15,6,52,38,+14
6,7,FC Liverpool (ANG),55,36,14,13,9,67,42,+25
7,8,West Bromwich Albion (ANG),48,36,14,6,16,48,48,0
8,9,Swansea City (GAL),46,36,11,13,12,46,46,0
9,10,West Ham United (ANG),43,36,11,10,15,41,49,-8
10,11,Stoke City (ANG),41,36,9,14,13,32,42,-10
11,12,Fulham (ANG),40,36,10,10,16,46,57,-11
12,13,Aston Villa (ANG),40,36,10,10,16,44,65,-21
13,14,Southampton (ANG),39,36,9,12,15,47,58,-11
14,15,Sunderland (ANG),38,36,9,11,16,40,52,-12
15,16,Norwich City (ANG),38,36,8,14,14,34,56,-22
16,17,Newcastle United (ANG),38,36,10,8,18,43,66,-23
17,18,Wigan Athletic (ANG),35,36,9,8,19,44,67,-23
18,19,Reading FC (ANG),28,36,6,10,20,41,67,-26
19,20,Queens Park Rangers (ANG),25,36,4,13,19,29,57,-28
