,0,1,2,3,4,5,6,7,8,9
0,1,Manchester City (ANG),59,21,19,2,0,61,12,+49
1,2,Chelsea (ANG),45,21,14,3,4,39,14,+25
2,3,Manchester United (ANG),44,21,13,5,3,43,16,+27
3,4,FC Liverpool (ANG),41,21,11,8,2,48,24,+24
4,5,Tottenham Hotspur (ANG),38,21,11,5,5,40,21,+19
5,6,FC Arsenal (ANG),38,21,11,5,5,38,26,+12
6,7,Burnley FC (ANG),34,21,9,7,5,18,17,+1
7,8,Leicester City (ANG),27,21,7,6,8,31,32,-1
8,9,Everton (ANG),27,21,7,6,8,25,32,-7
9,10,Watford (ANG),25,21,7,4,10,30,37,-7
10,11,Huddersfield Town (ANG),24,21,6,6,9,18,32,-14
11,12,Brighton & Hove Albion FC (ANG),22,21,5,7,9,15,25,-10
12,13,Southampton (ANG),20,21,4,8,9,20,30,-10
13,14,Bournemouth (ANG),20,21,5,5,11,20,32,-12
14,15,Stoke City (ANG),20,21,5,5,11,23,46,-23
15,16,Newcastle United (ANG),19,21,5,4,12,19,30,-11
16,17,Crystal Palace (ANG),19,21,4,7,10,18,32,-14
17,18,West Ham United (ANG),19,21,4,7,10,23,39,-16
18,19,West Bromwich Albion (ANG),16,21,2,10,9,15,28,-13
19,20,Swansea City (GAL),16,21,4,4,13,13,32,-19
