,0,1,2,3,4,5,6,7,8,9
0,1,FC Barcelone,28,10,9,1,0,31,5,+26
1,2,Valence CF,23,11,7,2,2,22,10,+12
2,3,Atlético Madrid,22,10,6,4,0,14,4,+10
3,4,FC Séville,21,10,6,3,1,17,9,+8
4,5,Real Madrid,20,11,6,2,3,26,11,+15
5,6,Villarreal CF,20,10,6,2,2,21,10,+11
6,7,Getafe CF,20,11,6,2,3,18,9,+9
7,8,Eibar SD,18,11,5,3,3,18,12,+6
8,9,CD Leganés,17,10,5,2,3,11,11,0
9,10,Espanyol Barcelone,17,11,5,2,4,10,10,0
10,11,Betis Séville,17,11,5,2,4,20,22,-2
11,12,Celta Vigo,15,10,4,3,3,16,14,+2
12,13,Girona FC,14,10,4,2,4,16,13,+3
13,14,Athletic Bilbao,14,10,3,5,2,8,6,+2
14,15,Deportivo Alavés,13,11,4,1,6,10,15,-5
15,16,Real Sociedad,12,11,3,3,5,22,23,-1
16,17,Deportivo La Corogne,11,11,3,2,6,13,20,-7
17,18,Levante UD,10,11,2,4,5,10,16,-6
18,19,Las Palmas UD,10,10,3,1,6,11,22,-11
19,20,Málaga CF,9,10,2,3,5,9,15,-6
