,0,1,2,3,4,5,6,7,8,9
0,1,Juventus Turin,44,19,14,2,3,40,13,+27
1,2,Lazio Rome,39,19,12,3,4,28,19,+9
2,3,SSC Naples  ,37,19,12,3,4,37,18,+19
3,4,Fiorentina,35,19,10,5,4,36,21,+15
4,5,Inter Milan,35,19,11,2,6,30,22,+8
5,6,AS Rome,32,19,10,2,7,43,33,+10
6,7,Milan AC,30,19,9,3,7,36,27,+9
7,8,Parme FC,29,19,8,5,6,27,25,+2
8,9,Udinese,27,19,6,9,4,29,26,+3
9,10,Calcio Catane,26,19,7,5,7,26,27,-1
10,11,Chievo Vérone,24,19,7,3,9,21,29,-8
11,12,Atalanta Bergame  ,22,19,7,3,9,18,28,-10
12,13,Torino FC  ,20,19,4,9,6,20,22,-2
13,14,Sampdoria Gênes  ,20,19,6,3,10,22,28,-6
14,15,Pescara Calcio,20,19,6,2,11,17,35,-18
15,16,Bologne FC,18,19,5,3,11,21,26,-5
16,17,Genoa CFC,17,19,4,5,10,20,30,-10
17,18,Cagliari,16,19,4,4,11,17,35,-18
18,19,US Palerme,15,19,3,6,10,16,29,-13
19,20,Sienne  ,11,19,4,5,10,17,28,-11
