,0,1,2,3,4,5,6,7,8,9
0,1,Juventus Turin,52,23,16,4,3,48,16,+32
1,2,SSC Naples,49,23,15,4,4,45,20,+25
2,3,Lazio Rome,43,23,13,4,6,34,25,+9
3,4,Milan AC,40,23,12,4,7,41,29,+12
4,5,Inter Milan,40,23,12,4,7,36,28,+8
5,6,Fiorentina,39,23,11,6,6,41,27,+14
6,7,Calcio Catane,35,23,10,5,8,31,30,+1
7,8,AS Rome,34,23,10,4,9,49,42,+7
8,9,Udinese,33,23,8,9,6,34,33,+1
9,10,Parme FC,31,23,8,7,8,30,31,-1
10,11,Torino FC  ,28,23,6,11,6,27,26,+1
11,12,Chievo Vérone,28,23,8,4,11,24,36,-12
12,13,Atalanta Bergame  ,26,23,8,4,11,21,33,-12
13,14,Bologne FC,25,23,7,4,12,32,33,-1
14,15,Sampdoria Gênes  ,25,23,7,5,11,28,29,-1
15,16,Cagliari,24,23,6,6,11,25,40,-15
16,17,Genoa CFC,21,23,5,6,12,25,37,-12
17,18,Pescara Calcio,20,23,6,2,15,19,48,-29
18,19,Sienne  ,17,23,6,5,12,23,33,-10
19,20,US Palerme,17,23,3,8,12,20,37,-17
