,0,1,2,3,4,5,6,7,8,9
0,1,Chelsea (ANG),49,19,16,1,2,42,13,+29
1,2,FC Liverpool (ANG),43,19,13,4,2,46,21,+25
2,3,FC Arsenal (ANG),40,19,12,4,3,41,19,+22
3,4,Tottenham Hotspur (ANG),39,19,11,6,2,37,14,+23
4,5,Manchester City (ANG),39,19,12,3,4,39,21,+18
5,6,Manchester United (ANG),36,19,10,6,3,29,19,+10
6,7,Everton (ANG),27,19,7,6,6,25,23,+2
7,8,West Bromwich Albion (ANG),26,19,7,5,7,25,23,+2
8,9,Southampton (ANG),24,19,6,6,7,19,22,-3
9,10,Bournemouth (ANG),24,19,7,3,9,26,31,-5
10,11,Burnley FC (ANG),23,19,7,2,10,21,29,-8
11,12,West Ham United (ANG),22,19,6,4,9,23,33,-10
12,13,Watford (ANG),22,19,6,4,9,23,34,-11
13,14,Stoke City (ANG),21,19,5,6,8,22,32,-10
14,15,Leicester City (ANG),20,19,5,5,9,24,31,-7
15,16,Middlesbrough (ANG),18,19,4,6,9,17,22,-5
16,17,Crystal Palace (ANG),16,19,4,4,11,29,35,-6
17,18,Sunderland (ANG),14,19,4,2,13,17,35,-18
18,19,Hull City (ANG),13,19,3,4,12,16,41,-25
19,20,Swansea City (GAL),12,19,3,3,13,21,44,-23
