,0,1,2,3,4,5,6,7,8,9
0,1,Paris SG,24,11,7,3,1,19,10,+9
1,2,AS Monaco,23,12,6,5,1,19,10,+9
2,3,Olympique de Marseille,19,12,5,4,3,15,11,+4
3,4,Reims,18,12,4,6,2,11,11,0
4,5,Lille OSC,16,12,4,4,4,8,8,0
5,6,Toulouse FC,15,12,4,3,5,12,16,-4
6,7,AS Saint-Etienne,14,11,4,2,5,9,11,-2
7,8,FC Nantes Atlantique,14,12,4,2,6,11,16,-5
8,9,Olympique Lyonnais,13,11,4,1,6,16,22,-6
9,10,Girondins de Bordeaux,12,11,2,6,3,13,15,-2
10,11,Montpellier Herault SC,12,11,2,6,3,14,17,-3
11,12,Lorient,10,12,3,1,8,12,19,-7
12,13,Stade Rennais,9,11,2,3,6,10,13,-3
13,14,Bastia SC,8,12,1,5,6,13,23,-10
14,15,Valenciennes,8,12,2,2,8,11,23,-12
15,16,Evian Thonon Gaillard,8,11,2,2,7,6,20,-14
16,17,En Avant Guingamp,7,11,1,4,6,7,15,-8
17,18,OGC Nice,5,11,1,2,8,4,18,-14
18,19,Ajaccio AC,4,11,0,4,7,5,21,-16
19,20,Sochaux-Montbélliard,2,12,0,2,10,8,31,-23
