,0,1,2,3,4,5,6,7,8,9
0,1,West Ham United (ANG),13,5,4,1,0,12,4,+8
1,2,FC Arsenal (ANG),12,5,4,0,1,11,5,+6
2,3,Manchester City (ANG),10,5,3,1,1,7,4,+3
3,4,West Bromwich Albion (ANG),10,5,3,1,1,3,2,+1
4,5,Leicester City (ANG),9,5,2,3,0,9,7,+2
5,6,Crystal Palace (ANG),9,5,3,0,2,6,4,+2
6,7,Manchester United (ANG),9,5,3,0,2,8,7,+1
7,8,Tottenham Hotspur (ANG),8,5,2,2,1,9,5,+4
8,9,Everton (ANG),8,5,2,2,1,7,4,+3
9,10,Watford (ANG),8,5,2,2,1,7,6,+1
10,11,Stoke City (ANG),8,5,2,2,1,5,5,0
11,12,Southampton (ANG),7,5,1,4,0,6,4,+2
12,13,FC Liverpool (ANG),6,5,1,3,1,3,4,-1
13,14,Swansea City (GAL),5,5,1,2,2,6,8,-2
14,15,Norwich City (ANG),5,5,1,2,2,8,13,-5
15,16,Chelsea (ANG),4,5,1,1,3,7,12,-5
16,17,Aston Villa (ANG),3,5,1,0,4,6,10,-4
17,18,Bournemouth (ANG),3,5,1,0,4,7,14,-7
18,19,Sunderland (ANG),1,5,0,1,4,4,12,-8
19,20,Newcastle United (ANG),1,5,0,1,4,1,13,-12
