,0,1,2,3,4,5,6,7,8,9
0,1,Paris SG,63,23,20,3,0,58,10,+48
1,2,AS Monaco,39,23,10,9,4,33,28,+5
2,3,SCO Angers,37,23,10,7,6,24,18,+6
3,4,OGC Nice,36,23,10,6,7,37,28,+9
4,5,SM Caen,36,23,11,3,9,26,28,-2
5,6,Stade Rennais,34,23,8,10,5,32,29,+3
6,7,Girondins de Bordeaux,33,23,8,9,6,31,30,+1
7,8,AS Saint-Etienne,33,23,10,3,10,25,27,-2
8,9,FC Nantes Atlantique,32,23,8,8,7,21,22,-1
9,10,Olympique de Marseille,31,23,7,10,6,33,24,+9
10,11,Olympique Lyonnais,30,23,8,6,9,28,27,+1
11,12,Lorient,30,23,7,9,7,32,32,0
12,13,Bastia SC,28,23,8,4,11,22,27,-5
13,14,En Avant Guingamp,27,23,7,6,10,22,30,-8
14,15,Lille OSC,26,23,5,11,7,18,19,-1
15,16,Ajaccio Gazélec,26,23,6,8,9,24,31,-7
16,17,Montpellier Herault SC,25,23,7,4,12,27,29,-2
17,18,Reims,23,23,5,8,10,23,32,-9
18,19,Toulouse FC,20,23,4,8,11,25,41,-16
19,20,ESTAC Troyes,11,23,1,8,14,16,45,-29
