,0,1,2,3,4,5,6,7,8,9
0,1,Bayern Munich,39,16,12,3,1,27,8,+19
1,2,Borussia Dortmund,33,16,10,3,3,33,19,+14
2,3,Bayer Leverkusen,27,16,8,3,5,24,21,+3
3,4,Darmstadt 98,23,16,6,5,5,21,23,-2
4,5,FC Augsburg,22,16,6,4,6,23,24,-1
5,6,FC Cologne,22,16,5,7,4,20,22,-2
6,7,Schalke 04,20,16,6,2,8,19,24,-5
7,8,1. FSV Mayence 05,19,16,5,4,7,20,23,-3
8,9,Hambourg SV,19,16,5,4,7,17,22,-5
9,10,Hertha Berlin,17,16,5,2,9,18,27,-9
10,11,Werder Brême,17,16,5,2,9,23,35,-12
11,12,FC Ingolstadt 04,14,16,3,5,8,9,21,-12
12,13,VfB Stuttgart,14,16,3,5,8,27,40,-13
13,14,TSG 1899 Hoffenheim,13,16,3,4,9,17,28,-11
14,15,Hanovre 96,13,16,3,4,9,15,29,-14
15,16,Borussia Mönchengladbach,12,16,3,3,10,23,32,-9
16,17,Eintracht Francfort,12,16,3,3,10,12,27,-15
17,18,VfL Wolfsbourg,10,16,2,4,10,14,32,-18
