,0,1,2,3,4,5,6,7,8,9
0,1,1. FSV Mayence 05,5,3,1,2,0,7,5,+2
1,2,TSG 1899 Hoffenheim,4,2,1,1,0,3,1,+2
2,3,FC Cologne,4,3,1,1,1,2,1,+1
3,4,Schalke 04,3,3,1,0,2,5,6,-1
4,5,Borussia Dortmund,3,2,1,0,1,3,4,-1
5,-,Bayer Leverkusen,3,2,1,0,1,3,4,-1
6,-,SC Paderborn 07,3,2,1,0,1,3,4,-1
7,8,FC Augsburg,3,3,1,0,2,1,3,-2
8,9,Eintracht Francfort,2,2,0,2,0,4,4,0
9,10,Bayern Munich,2,2,0,2,0,1,1,0
10,11,Borussia Mönchengladbach,2,2,0,2,0,0,0,0
11,12,Werder Brême,2,3,0,2,1,7,9,-2
12,13,VfB Stuttgart,2,3,0,2,1,3,5,-2
13,14,Hertha Berlin,1,2,0,1,1,4,6,-2
14,15,VfL Wolfsbourg,1,3,0,1,2,2,4,-2
15,16,Hanovre 96,1,2,0,1,1,0,2,-2
16,17,SC Fribourg,1,3,0,1,2,4,7,-3
17,18,Hambourg SV,1,3,0,1,2,0,3,-3
