,0,1,2,3,4,5,6,7,8,9
0,1,AS Rome,15,5,5,0,0,17,4,+13
1,2,Juventus Turin,15,5,5,0,0,15,4,+11
2,3,SSC Naples,12,5,4,0,1,12,6,+6
3,4,Genoa CFC,12,6,3,3,0,8,2,+6
4,5,Milan AC,12,5,4,0,1,10,6,+4
5,6,Torino FC,11,5,3,2,0,12,5,+7
6,7,Lazio Rome,10,5,3,1,1,10,3,+7
7,8,Cagliari,10,5,3,1,1,12,9,+3
8,9,Bologne FC,10,5,3,1,1,6,3,+3
9,10,Fiorentina,9,5,2,3,0,3,1,+2
10,11,Atalanta Bergame,9,5,3,0,2,8,7,+1
11,12,US Sassuolo Calcio,9,5,3,0,2,6,7,-1
12,13,Chievo Vérone,8,5,2,2,1,7,6,+1
13,-,Inter Milan,8,5,2,2,1,7,6,+1
14,15,Sampdoria Gênes,7,4,2,1,1,5,4,+1
15,16,Udinese,7,5,2,1,2,8,8,0
16,17,Empoli FC,4,5,1,1,3,2,7,-5
17,18,Pescara Calcio,3,6,0,3,3,4,8,-4
18,19,Crotone,1,4,0,1,3,4,9,-5
19,20,US Palerme,0,5,0,0,5,2,12,-10
