,0,1,2,3,4,5,6,7,8,9
0,1,Bayern Munich,72,27,23,3,1,78,13,+65
1,2,Borussia Dortmund,52,27,15,7,5,62,32,+30
2,3,Bayer Leverkusen,48,27,14,6,7,50,35,+15
3,4,Schalke 04,42,27,12,6,9,46,43,+3
4,5,Eintracht Francfort,42,27,12,6,9,42,39,+3
5,6,1. FSV Mayence 05,39,27,10,9,8,34,30,+4
6,7,SC Fribourg,39,27,10,9,8,35,33,+2
7,8,Borussia Mönchengladbach,38,27,9,11,7,35,37,-2
8,9,Hambourg SV,38,27,11,5,11,32,43,-11
9,10,Hanovre 96,37,27,11,4,12,49,46,+3
10,11,FC Nuremberg,35,27,8,11,8,31,34,-3
11,12,VfL Wolfsbourg,32,27,8,8,11,32,42,-10
12,13,VfB Stuttgart,32,27,9,5,13,29,46,-17
13,14,Werder Brême,31,27,8,7,12,43,52,-9
14,15,Fortuna Düsseldorf,29,27,7,8,12,33,40,-7
15,16,FC Augsburg,24,27,5,9,13,23,40,-17
16,17,TSG 1899 Hoffenheim,20,27,5,5,17,30,52,-22
17,18,SpVgg Greuther Fürth,15,27,2,9,16,18,45,-27
