,0,1,2,3,4,5,6,7,8,9
0,1,Bayern Munich,18,9,5,3,1,15,6,+9
1,2,FC Cologne,16,10,5,1,4,15,15,0
2,3,Borussia Mönchengladbach,12,9,3,3,3,8,6,+2
3,4,VfB Stuttgart,12,9,3,3,3,16,16,0
4,5,VfL Wolfsbourg,11,8,3,2,3,15,11,+4
5,6,Bayer Leverkusen,11,8,3,2,3,10,10,0
6,7,Schalke 04,9,8,3,0,5,12,12,0
7,8,TSG 1899 Hoffenheim,9,9,2,3,4,11,13,-2
8,9,Eintracht Francfort,9,9,2,3,4,14,18,-4
9,10,FC Augsburg,9,9,3,0,6,5,10,-5
10,11,Hanovre 96,9,10,2,3,5,11,17,-6
11,12,1. FSV Mayence 05,8,9,1,5,3,10,15,-5
12,13,SC Fribourg,7,9,1,4,4,9,15,-6
13,14,Hambourg SV,6,9,1,3,5,2,11,-9
14,15,SC Paderborn 07,6,9,1,3,5,6,20,-14
15,16,Borussia Dortmund,5,10,1,2,7,9,17,-8
16,17,Hertha Berlin,5,9,1,2,6,13,22,-9
17,18,Werder Brême,5,9,1,2,6,13,29,-16
