,0,1,2,3,4,5,6,7,8,9
0,1,Juventus Turin,38,17,12,2,3,35,11,+24
1,2,AS Rome,30,17,8,6,3,33,21,+12
2,3,SSC Naples,28,17,8,4,5,29,18,+11
3,4,Inter Milan,26,17,7,5,5,20,18,+2
4,5,US Sassuolo Calcio,23,17,6,5,6,20,19,+1
5,6,Fiorentina,22,17,6,4,7,22,24,-2
6,7,Milan AC,21,17,5,6,6,19,19,0
7,8,Chievo Vérone,21,17,6,3,8,18,23,-5
8,9,Bologne FC,20,17,6,2,9,13,24,-11
9,10,Empoli FC,19,17,5,4,8,17,26,-9
10,11,Torino FC,18,17,5,3,9,21,27,-6
11,12,Lazio Rome,18,17,4,6,7,16,26,-10
12,13,Udinese,16,17,4,4,9,15,28,-13
13,14,US Palerme,13,17,3,4,10,12,35,-23
14,15,Sampdoria Gênes,12,17,2,6,9,19,29,-10
15,16,Atalanta Bergame,12,17,2,6,9,11,23,-12
16,17,Carpi FC 1909,12,17,2,6,9,12,28,-16
17,18,Genoa CFC,10,17,2,4,11,13,27,-14
18,19,Hellas Vérone,10,17,1,7,9,11,29,-18
19,20,Frosinone Calcio,8,17,2,2,13,14,43,-29
