,0,1,2,3,4,5,6,7,8,9
0,1,Paris SG,74,35,22,8,5,62,21,+41
1,2,Olympique de Marseille,67,35,20,7,8,40,33,+7
2,3,Olympique Lyonnais,63,35,18,9,8,58,36,+22
3,4,OGC Nice,60,35,17,9,9,54,41,+13
4,5,AS Saint-Etienne,59,35,15,14,6,56,28,+28
5,6,Lille OSC,57,35,15,12,8,55,39,+16
6,7,Montpellier Herault SC,51,35,15,6,14,53,46,+7
7,8,Lorient,50,35,13,11,11,53,53,0
8,9,Girondins de Bordeaux,49,35,11,16,8,35,30,+5
9,10,Toulouse FC,45,35,11,12,12,44,44,0
10,11,Stade Rennais,45,35,13,6,16,46,52,-6
11,12,Valenciennes,42,35,10,12,13,43,49,-6
12,13,Bastia SC,40,35,11,7,17,45,64,-19
13,14,Reims,39,35,9,12,14,32,39,-7
14,15,Ajaccio AC  ,39,35,9,14,12,38,47,-9
15,16,Sochaux-Montbélliard,37,35,9,10,16,38,55,-17
16,17,Nancy,35,35,8,11,16,33,52,-19
17,18,Evian Thonon Gaillard,34,35,8,10,17,39,51,-12
18,19,ESTAC Troyes,31,35,6,13,16,40,59,-19
19,20,Brest,29,35,8,5,22,30,55,-25
