,0,1,2,3,4,5,6,7,8,9
0,1,Paris SG,35,13,11,2,0,24,3,+21
1,2,AS Monaco,22,12,6,4,2,19,17,+2
2,3,Olympique de Marseille,21,12,6,3,3,14,10,+4
3,4,Stade Rennais,20,12,5,5,2,19,15,+4
4,5,OGC Nice,17,12,4,5,3,19,16,+3
5,6,SM Caen,17,12,5,2,5,14,13,+1
6,7,FC Nantes Atlantique,16,12,4,4,4,10,11,-1
7,8,SCO Angers,16,12,5,1,6,14,16,-2
8,9,AS Saint-Etienne,13,12,4,1,7,9,16,-7
9,10,Olympique Lyonnais,12,12,3,3,6,11,17,-6
10,11,Ajaccio Gazélec,12,13,3,3,7,11,18,-7
11,12,Lille OSC,11,12,1,8,3,7,10,-3
12,13,Lorient,11,12,2,5,5,16,24,-8
13,14,En Avant Guingamp,11,12,3,2,7,6,16,-10
14,15,Montpellier Herault SC,10,11,2,4,5,12,12,0
15,16,Reims,9,11,2,3,6,9,18,-9
16,17,Girondins de Bordeaux,9,12,1,6,5,12,23,-11
17,18,Toulouse FC,9,13,2,3,8,11,27,-16
18,19,ESTAC Troyes,5,11,1,2,8,8,30,-22
19,20,Bastia SC,4,12,0,4,8,5,19,-14
