,0,1,2,3,4,5,6,7,8,9
0,1,Bayern Munich,78,29,25,3,1,82,17,+65
1,2,Borussia Dortmund,58,29,18,4,7,64,32,+32
2,3,Schalke 04,55,29,16,7,6,54,38,+16
3,4,Borussia Mönchengladbach,48,29,14,6,9,51,34,+17
4,5,Bayer Leverkusen,48,29,15,3,11,48,36,+12
5,6,VfL Wolfsbourg,47,29,14,5,10,49,44,+5
6,7,1. FSV Mayence 05,44,29,13,5,11,41,45,-4
7,8,FC Augsburg,42,29,12,6,11,41,43,-2
8,9,TSG 1899 Hoffenheim,37,29,9,10,10,64,63,+1
9,10,Hertha Berlin,37,29,10,7,12,37,40,-3
10,11,Eintracht Francfort,35,29,9,8,12,37,48,-11
11,12,Werder Brême,33,29,8,9,12,34,55,-21
12,13,Hanovre 96,29,29,8,5,16,36,54,-18
13,14,SC Fribourg,29,29,7,8,14,33,52,-19
14,15,VfB Stuttgart,27,29,7,6,16,44,57,-13
15,16,Hambourg SV,27,29,7,6,16,45,60,-15
16,17,FC Nuremberg,26,29,5,11,13,34,54,-20
17,18,Eintracht Braunschweig,25,29,6,7,16,28,50,-22
