,0,1,2,3,4,5,6,7,8,9
0,1,SSC Naples,27,13,8,3,2,32,14,+18
1,2,AS Rome,26,15,8,2,5,24,15,+9
2,3,Juventus Turin,25,13,8,1,4,20,11,+9
3,4,Lazio Rome,24,13,7,3,3,24,18,+6
4,5,Atalanta Bergame,24,15,7,3,5,23,21,+2
5,6,Inter Milan,22,14,7,1,6,18,16,+2
6,7,Milan AC,21,14,6,3,5,19,18,+1
7,8,Fiorentina,17,14,5,2,7,23,24,-1
8,9,Chievo Vérone,16,13,5,1,7,14,18,-4
9,10,US Sassuolo Calcio,15,14,4,3,7,21,24,-3
10,11,Udinese,15,14,4,3,7,13,18,-5
11,12,Bologne FC,14,14,3,5,6,13,23,-10
12,13,Sampdoria Gênes,13,14,3,4,7,13,20,-7
13,14,Torino FC,11,15,2,5,8,20,29,-9
14,15,Genoa CFC,11,14,3,2,9,12,28,-16
15,16,US Palerme,10,14,2,4,8,16,30,-14
16,17,Cagliari,8,15,2,2,11,10,30,-20
17,18,Empoli FC,7,14,1,4,9,6,23,-17
18,19,Pescara Calcio,5,14,1,2,11,14,33,-19
19,20,Crotone,2,14,0,2,12,7,27,-20
