,0,1,2,3,4,5,6,7,8,9
0,1,Bayern Munich,51,20,16,3,1,51,7,+44
1,2,Borussia Dortmund,39,20,11,6,3,46,22,+24
2,3,Bayer Leverkusen,37,20,11,4,5,38,26,+12
3,4,Eintracht Francfort,36,20,11,3,6,38,31,+7
4,5,1. FSV Mayence 05,30,20,9,3,8,27,24,+3
5,6,Schalke 04,29,20,8,5,7,33,31,+2
6,7,Borussia Mönchengladbach,29,20,7,8,5,28,29,-1
7,8,SC Fribourg,28,20,7,7,6,25,20,+5
8,9,Hambourg SV,28,20,8,4,8,22,26,-4
9,10,Hanovre 96,26,20,8,2,10,38,39,-1
10,11,Werder Brême,25,20,7,4,9,32,37,-5
11,12,VfB Stuttgart,25,20,7,4,9,22,35,-13
12,13,Fortuna Düsseldorf,24,20,6,6,8,26,28,-2
13,14,FC Nuremberg,24,20,6,6,8,20,27,-7
14,15,VfL Wolfsbourg,23,20,6,5,9,21,30,-9
15,16,TSG 1899 Hoffenheim,16,20,4,4,12,26,44,-18
16,17,FC Augsburg,14,20,2,8,10,16,32,-16
17,18,SpVgg Greuther Fürth,12,20,2,6,12,13,34,-21
