,0,1,2,3,4,5,6,7,8,9
0,1,Chelsea (ANG),36,17,11,3,3,26,16,+10
1,2,Manchester United (ANG),35,17,10,5,2,27,13,+14
2,3,Manchester City (ANG),34,17,11,1,5,36,20,+16
3,4,Tottenham Hotspur (ANG),30,17,8,6,3,32,15,+17
4,5,FC Liverpool (ANG),29,17,8,5,4,28,24,+4
5,6,FC Arsenal (ANG),27,17,8,3,6,34,25,+9
6,7,Crystal Palace (ANG),21,17,6,3,8,26,31,-5
7,8,Southampton (ANG),18,17,5,3,9,22,26,-4
8,9,Everton (ANG),18,17,4,6,7,19,24,-5
9,10,West Ham United (ANG),16,17,4,4,9,26,32,-6
10,11,West Bromwich Albion (ANG),15,17,3,6,8,13,25,-12
11,12,Stoke City (ANG),13,17,3,4,10,14,30,-16
12,13,Watford (ANG),12,17,3,3,11,15,35,-20
13,14,Bournemouth (ANG),11,17,2,5,10,18,37,-19
14,15,Middlesbrough (ANG),10,17,1,7,9,10,24,-14
15,16,Swansea City (GAL),10,17,3,1,13,15,35,-20
16,17,Sunderland (ANG),7,17,2,1,14,10,30,-20
17,18,Leicester City (ANG),7,17,1,4,12,15,36,-21
18,19,Hull City (ANG),5,17,1,2,14,9,41,-32
19,20,Burnley FC (ANG),4,17,0,4,13,10,33,-23
