,0,1,2,3,4,5,6,7,8,9
0,1,Bayern Munich,27,12,8,3,1,26,7,+19
1,2,VfL Wolfsbourg,18,12,5,3,4,26,20,+6
2,3,Bayer Leverkusen,18,12,5,3,4,17,14,+3
3,4,FC Cologne,16,12,5,1,6,16,20,-4
4,5,Borussia Mönchengladbach,14,12,3,5,4,11,10,+1
5,6,VfB Stuttgart,14,12,3,5,4,18,19,-1
6,7,Borussia Dortmund,12,13,3,3,7,15,19,-4
7,8,FC Augsburg,12,12,4,0,8,8,14,-6
8,9,Werder Brême,12,12,3,3,6,17,31,-14
9,10,Schalke 04,10,11,3,1,7,13,17,-4
10,11,SC Fribourg,10,12,2,4,6,11,17,-6
11,12,Hanovre 96,10,12,2,4,6,13,20,-7
12,-,TSG 1899 Hoffenheim,10,12,2,4,6,13,20,-7
13,14,Eintracht Francfort,10,12,2,4,6,19,27,-8
14,15,SC Paderborn 07,10,12,2,4,6,8,23,-15
15,16,Hertha Berlin,9,12,2,3,7,16,24,-8
16,17,1. FSV Mayence 05,9,12,1,6,5,13,22,-9
17,18,Hambourg SV,9,12,2,3,7,6,21,-15
