,0,1,2,3,4,5,6,7,8,9
0,1,Leicester City (ANG),69,32,20,9,3,55,31,+24
1,2,Tottenham Hotspur (ANG),62,32,17,11,4,57,25,+32
2,3,FC Arsenal (ANG),61,32,18,7,7,54,30,+24
3,4,Manchester United (ANG),56,32,16,8,8,41,27,+14
4,5,Manchester City (ANG),55,32,16,7,9,57,33,+24
5,6,West Ham United (ANG),54,32,14,12,6,52,38,+14
6,7,FC Liverpool (ANG),49,32,13,10,9,51,42,+9
7,8,Southampton (ANG),47,32,13,8,11,41,33,+8
8,9,Stoke City (ANG),47,32,13,8,11,36,39,-3
9,10,Chelsea (ANG),45,32,11,12,9,50,42,+8
10,11,West Bromwich Albion (ANG),40,32,10,10,12,30,39,-9
11,12,Everton (ANG),38,32,9,11,12,51,49,+2
12,13,Bournemouth (ANG),38,32,10,8,14,38,54,-16
13,14,Watford (ANG),37,32,10,7,15,31,39,-8
14,15,Swansea City (GAL),37,32,9,10,13,33,42,-9
15,16,Crystal Palace (ANG),34,32,9,7,16,34,44,-10
16,17,Norwich City (ANG),31,32,8,7,17,35,56,-21
17,18,Sunderland (ANG),30,32,7,9,16,39,55,-16
18,19,Newcastle United (ANG),26,32,6,8,18,32,59,-27
19,20,Aston Villa (ANG),16,32,3,7,22,22,62,-40
