,0,1,2,3,4,5,6,7,8,9
0,1,FC Barcelone,45,19,14,3,2,46,10,+36
1,2,Real Madrid,42,19,14,0,5,53,23,+30
2,3,Atlético Madrid,33,19,9,6,4,25,18,+7
3,4,FC Séville,32,19,10,2,7,33,32,+1
4,5,Valence CF,29,19,7,8,4,28,22,+6
5,6,Athletic Bilbao,25,19,7,4,8,14,21,-7
6,7,Villarreal CF,23,19,4,11,4,19,20,-1
7,8,Rayo Vallecano,23,19,7,2,10,20,42,-22
8,9,Celta Vigo,22,19,5,7,7,17,22,-5
9,10,Málaga CF,20,19,6,2,11,16,28,-12
10,11,Elche CF,20,19,5,5,9,16,31,-15
11,12,Espanyol Barcelone,19,19,5,4,10,24,32,-8
12,13,Eibar SD,17,19,4,5,10,14,26,-12
13,14,UD Almería,16,19,5,1,13,15,36,-21
14,15,Real Sociedad,14,19,2,8,9,15,30,-15
15,16,Deportivo La Corogne,14,19,2,8,9,13,30,-17
16,17,Getafe CF,14,19,4,2,13,17,42,-25
17,18,Levante UD,13,19,3,4,12,14,37,-23
18,19,Grenade CF,13,19,3,4,12,16,47,-31
19,20,Córdoba CF,11,19,2,5,12,10,35,-25
