,0,1,2,3,4,5,6,7,8,9
0,1,Borussia Dortmund,10,5,3,1,1,10,5,+5
1,2,Bayer Leverkusen,9,4,3,0,1,7,4,+3
2,3,Bayern Munich,8,4,2,2,0,7,2,+5
3,4,Hambourg SV,8,6,2,2,2,15,12,+3
4,5,Eintracht Francfort,8,6,2,2,2,9,12,-3
5,6,VfB Stuttgart,7,5,2,1,2,11,8,+3
6,7,TSG 1899 Hoffenheim,7,5,2,1,2,14,12,+2
7,8,Schalke 04,7,5,2,1,2,8,11,-3
8,9,Werder Brême,7,6,2,1,3,5,9,-4
9,10,FC Nuremberg,5,6,0,5,1,8,10,-2
10,11,Hertha Berlin,3,5,0,3,2,6,9,-3
11,12,FC Augsburg,3,5,1,0,4,4,9,-5
12,13,VfL Wolfsbourg,3,5,1,0,4,3,9,-6
13,14,1. FSV Mayence 05,3,4,1,0,3,5,12,-7
14,15,Eintracht Braunschweig,3,5,1,0,4,4,12,-8
15,16,SC Fribourg,2,5,0,2,3,5,13,-8
16,17,Borussia Mönchengladbach,1,5,0,1,4,6,12,-6
17,18,Hanovre 96,0,4,0,0,4,0,8,-8
