,0,1,2,3,4,5,6,7,8,9
0,1,FC Barcelone,85,33,27,4,2,101,35,+66
1,2,Real Madrid,74,33,23,5,5,85,31,+54
2,3,Atlético Madrid,68,33,21,5,7,58,27,+31
3,4,Real Sociedad,58,33,16,10,7,61,41,+20
4,5,Málaga CF,53,33,15,8,10,47,38,+9
5,6,Valence CF,53,33,15,8,10,54,50,+4
6,7,Betis Séville,49,33,14,7,12,49,50,-1
7,8,Rayo Vallecano,46,33,14,4,15,43,54,-11
8,9,Getafe CF,44,33,12,8,13,40,50,-10
9,10,FC Séville,43,33,12,7,14,49,47,+2
10,11,Espanyol Barcelone,43,33,11,10,12,42,43,-1
11,12,Real Valladolid,40,33,10,10,13,42,46,-4
12,13,Levante UD,40,33,11,7,15,35,52,-17
13,14,Athletic Bilbao,37,33,10,7,16,37,59,-22
14,15,Osasuna Pampelune,33,33,8,9,16,28,38,-10
15,16,Grenade CF,32,33,8,8,17,29,51,-22
16,17,Deportivo La Corogne,31,33,7,10,16,44,65,-21
17,18,Celta Vigo,30,33,8,6,19,32,47,-15
18,19,Real Saragosse,30,33,8,6,19,32,53,-21
19,20,Real Majorque,28,33,7,7,19,36,67,-31
