,0,1,2,3,4,5,6,7,8,9
0,1,FC Barcelone,9,3,3,0,0,11,0,+11
1,2,Valence CF,9,3,3,0,0,9,1,+8
2,3,Atlético Madrid,7,3,2,1,0,8,3,+5
3,4,Celta Vigo,7,3,2,1,0,7,4,+3
4,5,FC Séville,7,3,2,1,0,4,1,+3
5,6,Real Madrid,6,3,2,0,1,8,3,+5
6,7,Getafe CF,6,3,2,0,1,2,3,-1
7,8,Málaga CF,5,3,1,2,0,1,0,+1
8,9,Athletic Bilbao,4,3,1,1,1,3,1,+2
9,10,Real Sociedad,4,3,1,1,1,6,5,+1
10,11,Espanyol Barcelone,4,3,1,1,1,5,4,+1
11,12,Rayo Vallecano,4,3,1,1,1,4,4,0
12,13,Eibar SD,4,3,1,1,1,2,2,0
13,-,Grenade CF,4,3,1,1,1,2,2,0
14,15,Villarreal CF,3,3,1,0,2,4,5,-1
15,16,UD Almería,2,3,0,2,1,2,3,-1
16,17,Córdoba CF,2,3,0,2,1,2,4,-2
17,18,Elche CF,1,3,0,1,2,1,4,-3
18,19,Deportivo La Corogne,1,3,0,1,2,4,11,-7
19,20,Levante UD,0,3,0,0,3,0,9,-9
