,0,1,2,3,4,5,6,7,8,9
0,1,Juventus Turin,42,18,13,3,2,32,14,+18
1,2,AS Rome,37,17,11,4,2,27,11,+16
2,3,SSC Naples,32,18,9,5,4,29,22,+7
3,4,Fiorentina,31,18,9,4,5,28,15,+13
4,5,Inter Milan,27,17,7,6,4,34,18,+16
5,6,Parme FC,23,18,6,5,7,30,27,+3
6,7,Milan AC,20,18,5,5,8,28,30,-2
7,8,Torino FC,20,17,5,5,7,24,26,-2
8,9,Lazio Rome,20,18,5,5,8,21,29,-8
9,10,Hellas Vérone,20,17,6,2,9,23,32,-9
10,11,Sampdoria Gênes,18,17,5,3,9,17,28,-11
11,12,Genoa CFC,15,18,3,6,9,17,27,-10
12,13,Atalanta Bergame,14,17,4,2,11,14,26,-12
13,14,US Sassuolo Calcio,14,17,3,5,9,15,28,-13
14,15,Chievo Vérone,13,18,3,4,11,14,32,-18
15,16,Udinese,12,18,3,3,12,17,31,-14
16,17,Cagliari,11,17,1,8,8,10,20,-10
17,18,Bologne FC,11,17,2,5,10,13,30,-17
18,19,AS Livourne Calcio,8,17,2,2,13,13,37,-24
19,20,Calcio Catane,2,18,0,2,16,7,40,-33
