,0,1,2,3,4,5,6,7,8,9
0,1,Chelsea (ANG),47,17,15,2,0,42,9,+33
1,2,Manchester City (ANG),46,17,15,1,1,58,12,+46
2,3,FC Liverpool (ANG),43,16,14,1,1,48,13,+35
3,4,Everton (ANG),39,17,12,3,2,34,16,+18
4,5,FC Arsenal (ANG),35,16,10,5,1,29,10,+19
5,6,Stoke City (ANG),30,16,8,6,2,22,15,+7
6,7,Tottenham Hotspur (ANG),30,17,9,3,5,24,22,+2
7,8,Southampton (ANG),26,16,7,5,4,29,21,+8
8,9,Hull City (ANG),25,17,7,4,6,20,16,+4
9,10,Manchester United (ANG),24,16,7,3,6,22,19,+3
10,11,Norwich City (ANG),24,17,6,6,5,15,13,+2
11,12,Newcastle United (ANG),24,17,7,3,7,19,26,-7
12,13,Crystal Palace (ANG),23,16,7,2,7,14,18,-4
13,14,West Ham United (ANG),21,17,6,3,8,23,25,-2
14,15,Swansea City (GAL),20,16,5,5,6,29,23,+6
15,16,Cardiff City FC (GAL),19,17,5,4,8,18,32,-14
16,17,West Bromwich Albion (ANG),17,16,3,8,5,19,22,-3
17,18,Aston Villa (ANG),17,17,5,2,10,19,28,-9
18,19,Sunderland (ANG),15,16,4,3,9,16,23,-7
19,20,Fulham (ANG),13,16,4,1,11,19,34,-15
