,0,1,2,3,4,5,6,7,8,9
0,1,Manchester City (ANG),62,23,20,2,1,67,17,+50
1,2,Manchester United (ANG),50,23,15,5,3,48,16,+32
2,3,FC Liverpool (ANG),47,23,13,8,2,54,28,+26
3,4,Chelsea (ANG),47,23,14,5,4,41,16,+25
4,5,Tottenham Hotspur (ANG),44,23,13,5,5,46,21,+25
5,6,FC Arsenal (ANG),39,23,11,6,6,41,30,+11
6,7,Burnley FC (ANG),34,23,9,7,7,19,20,-1
7,8,Leicester City (ANG),31,23,8,7,8,34,32,+2
8,9,Everton (ANG),27,23,7,6,10,25,38,-13
9,10,Watford (ANG),26,23,7,5,11,33,42,-9
10,11,West Ham United (ANG),25,23,6,7,10,29,41,-12
11,12,Crystal Palace (ANG),25,23,6,7,10,21,33,-12
12,13,Bournemouth (ANG),24,23,6,6,11,24,35,-11
13,14,Huddersfield Town (ANG),24,23,6,6,11,19,39,-20
14,15,Newcastle United (ANG),23,23,6,5,12,21,31,-10
15,16,Brighton & Hove Albion FC (ANG),23,23,5,8,10,17,29,-12
16,17,Southampton (ANG),21,23,4,9,10,23,34,-11
17,18,Stoke City (ANG),20,23,5,5,13,23,50,-27
18,19,West Bromwich Albion (ANG),19,23,3,10,10,18,30,-12
19,20,Swansea City (GAL),17,23,4,5,14,14,35,-21
