,0,1,2,3,4,5,6,7,8,9
0,1,AS Monaco,13,5,4,1,0,13,4,+9
1,2,OGC Nice,11,5,3,2,0,7,4,+3
2,3,Paris SG,10,5,3,1,1,12,4,+8
3,4,FC Metz,10,5,3,1,1,8,5,+3
4,5,Girondins de Bordeaux,9,5,3,0,2,8,8,0
5,6,Toulouse FC,8,5,2,2,1,7,4,+3
6,7,En Avant Guingamp,8,5,2,2,1,8,6,+2
7,8,AS Saint-Etienne,8,5,2,2,1,7,5,+2
8,9,Olympique Lyonnais,7,5,2,1,2,8,7,+1
9,10,Stade Rennais,7,5,2,1,2,5,5,0
10,11,Bastia SC,6,5,2,0,3,5,5,0
11,12,Montpellier Herault SC,6,5,1,3,1,5,6,-1
12,13,SCO Angers,6,5,2,0,3,4,5,-1
13,14,SM Caen,6,5,2,0,3,5,12,-7
14,15,Olympique de Marseille,5,5,1,2,2,5,5,0
15,16,Dijon FCO,4,5,1,1,3,5,7,-2
16,17,Lille OSC,4,5,1,1,3,5,9,-4
17,18,FC Nantes Atlantique,4,5,1,1,3,2,6,-4
18,19,Nancy,4,5,1,1,3,3,8,-5
19,20,Lorient,3,5,1,0,4,3,10,-7
