,0,1,2,3,4,5,6,7,8,9
0,1,Paris SG,3,1,1,0,0,2,0,+2
1,2,Bastia SC,3,1,1,0,0,2,1,+1
2,-,Toulouse FC,3,1,1,0,0,2,1,+1
3,4,FC Nantes Atlantique,3,1,1,0,0,1,0,+1
4,-,Stade Rennais,3,1,1,0,0,1,0,+1
5,-,SM Caen,3,1,1,0,0,1,0,+1
6,-,Reims,3,1,1,0,0,1,0,+1
7,8,ESTAC Troyes,2,2,0,2,0,3,3,0
8,9,Lorient,1,1,0,1,0,1,1,0
9,-,AS Saint-Etienne,1,1,0,1,0,1,1,0
10,11,Olympique Lyonnais,1,1,0,1,0,0,0,0
11,-,AS Monaco,1,1,0,1,0,0,0,0
12,-,SCO Angers,1,1,0,1,0,0,0,0
13,14,Ajaccio Gazélec,0,0,0,0,0,0,0,0
14,15,Girondins de Bordeaux,0,1,0,0,1,1,2,-1
15,-,OGC Nice,0,1,0,0,1,1,2,-1
16,17,Lille OSC,0,1,0,0,1,0,1,-1
17,-,Olympique de Marseille,0,1,0,0,1,0,1,-1
18,-,En Avant Guingamp,0,1,0,0,1,0,1,-1
19,20,Montpellier Herault SC,0,1,0,0,1,0,2,-2
