,0,1,2,3,4,5,6,7,8,9
0,1,AS Monaco,58,25,18,4,3,75,23,+52
1,2,Paris SG,55,25,17,4,4,50,18,+32
2,3,OGC Nice,53,25,15,8,2,41,20,+21
3,4,Olympique Lyonnais,43,25,14,1,10,48,29,+19
4,5,AS Saint-Etienne,39,25,10,9,6,30,19,+11
5,6,Olympique de Marseille,36,25,10,6,9,33,31,+2
6,7,Girondins de Bordeaux,36,25,9,9,7,29,31,-2
7,8,En Avant Guingamp,34,25,9,7,9,30,30,0
8,9,Toulouse FC,33,25,9,6,10,31,28,+3
9,10,Stade Rennais,33,25,8,9,8,25,29,-4
10,11,FC Nantes Atlantique,30,25,8,6,11,20,35,-15
11,12,Montpellier Herault SC,29,25,7,8,10,36,42,-6
12,13,FC Metz,29,25,8,5,12,24,47,-23
13,14,SM Caen,28,25,8,4,13,26,42,-16
14,15,Dijon FCO,27,25,6,9,10,34,37,-3
15,16,SCO Angers,27,25,7,6,12,21,33,-12
16,17,Nancy,27,25,7,6,12,18,33,-15
17,18,Lille OSC,26,25,7,5,13,23,32,-9
18,19,Bastia SC,23,25,5,8,12,23,34,-11
19,20,Lorient,22,25,6,4,15,27,51,-24
