,0,1,2,3,4,5,6,7,8,9
0,1,OGC Nice,17,7,5,2,0,12,4,+8
1,2,AS Monaco,16,7,5,1,1,15,9,+6
2,3,Toulouse FC,14,7,4,2,1,11,5,+6
3,4,Paris SG,13,7,4,1,2,15,6,+9
4,5,Girondins de Bordeaux,13,7,4,1,2,11,8,+3
5,6,FC Metz,13,7,4,1,2,9,8,+1
6,7,AS Saint-Etienne,12,7,3,3,1,10,6,+4
7,8,En Avant Guingamp,11,7,3,2,2,9,7,+2
8,9,Olympique Lyonnais,10,7,3,1,3,13,9,+4
9,10,Bastia SC,10,7,3,1,3,6,5,+1
10,11,Stade Rennais,10,7,3,1,3,8,10,-2
11,12,SCO Angers,9,7,3,0,4,7,8,-1
12,13,Olympique de Marseille,8,7,2,2,3,9,9,0
13,14,Dijon FCO,7,7,2,1,4,8,10,-2
14,15,SM Caen,7,7,2,1,4,6,14,-8
15,16,Montpellier Herault SC,6,7,1,3,3,6,12,-6
16,17,Lorient,6,7,2,0,5,4,11,-7
17,18,FC Nantes Atlantique,5,7,1,2,4,3,8,-5
18,19,Nancy,5,7,1,2,4,3,9,-6
19,20,Lille OSC,4,7,1,1,5,7,14,-7
