,0,1,2,3,4,5,6,7,8,9
0,1,FC Barcelone,32,12,10,2,0,37,6,+31
1,2,Valence CF,29,13,9,2,2,27,12,+15
2,3,Atlético Madrid,28,12,8,4,0,17,4,+13
3,4,Real Madrid,26,13,8,2,3,35,13,+22
4,5,Getafe CF,24,13,7,3,3,21,9,+12
5,6,FC Séville,24,12,7,3,2,20,14,+6
6,7,Villarreal CF,23,12,7,2,3,23,12,+11
7,8,Eibar SD,21,13,6,3,4,23,15,+8
8,9,Girona FC,20,12,6,2,4,21,13,+8
9,10,Betis Séville,20,13,6,2,5,25,28,-3
10,11,Celta Vigo,19,12,5,4,3,20,16,+4
11,12,Espanyol Barcelone,19,13,5,4,4,12,12,0
12,13,Deportivo Alavés,19,13,6,1,6,13,16,-3
13,14,Real Sociedad,18,13,5,3,5,30,23,+7
14,15,Athletic Bilbao,18,12,4,6,2,10,7,+3
15,16,CD Leganés,18,12,5,3,4,11,12,-1
16,17,Las Palmas UD,13,12,4,1,7,13,24,-11
17,18,Deportivo La Corogne,12,13,3,3,7,13,21,-8
18,19,Levante UD,11,13,2,5,6,12,20,-8
19,20,Málaga CF,9,12,2,3,7,10,18,-8
