,0,1,2,3,4,5,6,7,8,9
0,1,FC Barcelone,21,8,7,0,1,29,3,+26
1,2,Real Madrid,21,8,7,0,1,26,6,+20
2,3,Valence CF,19,8,6,1,1,18,4,+14
3,4,Atlético Madrid,19,8,6,1,1,19,7,+12
4,5,FC Séville,18,8,5,3,0,16,5,+11
5,6,Málaga CF,17,8,5,2,1,11,4,+7
6,7,Villarreal CF,15,8,5,0,3,16,9,+7
7,8,Espanyol Barcelone,15,8,4,3,1,12,7,+5
8,9,Real Sociedad,11,8,3,2,3,13,10,+3
9,10,Celta Vigo,11,8,3,2,3,11,9,+2
10,11,Athletic Bilbao,11,8,3,2,3,9,8,+1
11,12,Eibar SD,9,8,2,3,3,11,13,-2
12,13,Getafe CF,9,8,2,3,3,4,7,-3
13,14,Deportivo La Corogne,8,8,2,2,4,9,14,-5
14,15,Levante UD,8,8,2,2,4,6,18,-12
15,16,Rayo Vallecano,7,8,2,1,5,8,13,-5
16,17,Grenade CF,7,8,1,4,3,4,9,-5
17,18,Córdoba CF,5,8,0,5,3,4,9,-5
18,19,Elche CF,5,8,1,2,5,6,13,-7
19,20,UD Almería,3,8,0,3,5,6,13,-7
