,0,1,2,3,4,5,6,7,8,9
0,1,Real Madrid,27,12,8,3,1,29,14,+15
1,2,Atlético Madrid,25,10,8,1,1,18,7,+11
2,3,FC Barcelone,24,11,7,3,1,23,7,+16
3,4,Villarreal CF,16,10,5,1,4,16,10,+6
4,5,FC Séville,14,12,3,5,4,20,24,-4
5,6,Grenade CF,14,10,4,2,4,7,14,-7
6,7,Levante UD,14,11,4,2,5,12,20,-8
7,8,Athletic Bilbao,13,10,4,1,5,14,16,-2
8,9,Real Sociedad,13,12,3,4,5,15,27,-12
9,10,Celta Vigo,12,11,4,0,7,16,20,-4
10,11,Valence CF,11,11,3,2,6,11,20,-9
11,12,Osasuna Pampelune,11,12,3,2,7,9,21,-12
12,13,Rayo Vallecano,11,12,3,2,7,9,24,-15
13,14,UD Almería,10,12,3,1,8,11,26,-15
14,15,Espanyol Barcelone,9,11,2,3,6,11,16,-5
15,16,Elche CF,9,10,2,3,5,10,21,-11
16,17,Getafe CF,9,10,3,0,7,7,19,-12
17,18,Málaga CF,8,11,1,5,5,7,15,-8
18,19,Real Valladolid,7,12,1,4,7,12,26,-14
19,20,Betis Séville,2,10,0,2,8,8,28,-20
