,0,1,2,3,4,5,6,7,8,9
0,1,Paris SG,36,16,12,0,4,33,17,+16
1,2,AS Monaco,34,16,10,4,2,36,15,+21
2,3,OGC Nice,30,16,8,6,2,19,14,+5
3,4,Olympique Lyonnais,21,16,6,3,7,26,20,+6
4,5,Girondins de Bordeaux,20,15,5,5,5,22,21,+1
5,6,FC Nantes Atlantique,20,16,5,5,6,17,24,-7
6,7,Lille OSC,19,16,5,4,7,13,17,-4
7,8,AS Saint-Etienne,17,16,4,5,7,14,17,-3
8,9,Olympique de Marseille,14,16,3,5,8,18,26,-8
9,10,Toulouse FC,13,16,2,7,7,6,17,-11
10,11,SCO Angers,13,16,4,1,11,12,28,-16
11,12,FC Metz,12,16,3,3,10,9,32,-23
12,13,En Avant Guingamp,11,17,2,5,10,17,33,-16
13,14,Nancy,11,16,2,5,9,6,22,-16
14,15,Lorient,11,16,3,2,11,19,36,-17
15,16,Stade Rennais,10,16,1,7,8,8,25,-17
16,17,Montpellier Herault SC,10,16,2,4,10,20,39,-19
17,18,Bastia SC,10,16,3,1,12,12,32,-20
18,19,Dijon FCO,9,16,1,6,9,18,31,-13
19,20,SM Caen,9,16,2,3,11,11,25,-14
