,0,1,2,3,4,5,6,7,8,9
0,1,SM Caen,7,4,2,1,1,8,4,+4
1,2,Olympique de Marseille,7,3,2,1,0,7,4,+3
2,3,Girondins de Bordeaux,6,3,2,0,1,5,3,+2
3,4,AS Saint-Etienne,6,3,2,0,1,3,5,-2
4,5,Lille OSC,4,2,1,1,0,2,1,+1
5,-,Montpellier Herault SC,4,3,1,1,1,2,1,+1
6,7,Lens,4,3,1,1,1,2,2,0
7,8,Stade Rennais,4,4,1,1,2,1,5,-4
8,9,Paris SG,3,3,0,3,0,3,3,0
9,10,Lorient,3,3,1,0,2,2,4,-2
10,11,Reims,3,3,1,0,2,4,7,-3
11,12,AS Monaco,3,3,1,0,2,3,6,-3
12,13,En Avant Guingamp,3,3,1,0,2,1,5,-4
13,14,Olympique Lyonnais,1,3,0,1,2,3,5,-2
14,15,FC Nantes Atlantique,1,2,0,1,1,1,3,-2
15,16,FC Metz,1,3,0,1,2,0,3,-3
16,17,Bastia SC,1,3,0,1,2,2,6,-4
17,18,OGC Nice,1,3,0,1,2,1,6,-5
18,19,Toulouse FC,0,3,0,0,3,2,6,-4
19,20,Evian Thonon Gaillard,0,3,0,0,3,3,9,-6
