,0,1,2,3,4,5,6,7,8,9
0,1,SSC Naples,32,13,10,2,1,30,8,+22
1,2,Juventus Turin,31,12,10,1,1,30,4,+26
2,3,Sampdoria Gênes,29,13,9,2,2,29,11,+18
3,4,Inter Milan,28,13,8,4,1,25,11,+14
4,5,AS Rome,25,13,8,1,4,22,13,+9
5,6,Lazio Rome,23,12,7,2,3,31,13,+18
6,7,Milan AC,23,12,7,2,3,12,10,+2
7,8,Atalanta Bergame,22,13,6,4,3,21,13,+8
8,9,Torino FC,20,13,5,5,3,20,12,+8
9,10,Udinese,17,13,5,2,6,20,18,+2
10,11,Fiorentina,16,12,4,4,4,17,17,0
11,12,Chievo Vérone,16,13,4,4,5,15,19,-4
12,13,Bologne FC,15,13,4,3,6,18,20,-2
13,14,Cagliari,13,12,4,1,7,13,17,-4
14,15,Crotone,13,12,3,4,5,9,15,-6
15,16,Genoa CFC,11,12,3,2,7,13,18,-5
16,17,SPAL Ferrara,11,12,2,5,5,15,24,-9
17,18,US Sassuolo Calcio,10,12,2,4,6,5,14,-9
18,19,Benevento Calcio,10,13,3,1,9,13,28,-15
19,20,Hellas Vérone,7,12,2,1,9,9,24,-15
