,0,1,2,3,4,5,6,7,8,9
0,1,Bayern Munich,44,16,14,2,0,42,8,+34
1,2,Bayer Leverkusen,37,16,12,1,3,32,15,+17
2,3,Borussia Dortmund,32,16,10,2,4,37,18,+19
3,4,Borussia Mönchengladbach,32,16,10,2,4,33,17,+16
4,5,VfL Wolfsbourg,29,16,9,2,5,26,17,+9
5,6,Schalke 04,27,16,8,3,5,32,28,+4
6,7,Hertha Berlin,25,16,7,4,5,25,19,+6
7,8,FC Augsburg,23,16,7,2,7,20,24,-4
8,9,1. FSV Mayence 05,21,16,6,3,7,22,29,-7
9,10,VfB Stuttgart,19,16,5,4,7,29,31,-2
10,11,TSG 1899 Hoffenheim,18,16,4,6,6,36,37,-1
11,12,Hanovre 96,18,16,5,3,8,22,29,-7
12,13,Hambourg SV,16,16,4,4,8,31,35,-4
13,14,Werder Brême,16,16,4,4,8,21,37,-16
14,15,Eintracht Francfort,14,16,3,5,8,19,28,-9
15,16,SC Fribourg,11,16,2,5,9,14,30,-16
16,17,FC Nuremberg,10,16,0,10,6,17,33,-16
17,18,Eintracht Braunschweig,8,16,2,2,12,9,32,-23
