,0,1,2,3,4,5,6,7,8,9
0,1,Atlético Madrid,36,12,12,0,0,33,6,+27
1,2,FC Barcelone,31,11,10,1,0,40,9,+31
2,3,Real Madrid,29,11,9,2,0,36,9,+27
3,4,Rayo Vallecano,25,12,8,1,3,19,14,+5
4,5,Real Sociedad,24,12,7,3,2,20,8,+12
5,6,Valence CF,23,12,7,2,3,23,21,+2
6,7,FC Séville,22,11,7,1,3,20,12,+8
7,8,Levante UD,22,11,7,1,3,21,15,+6
8,9,Málaga CF,21,12,6,3,3,26,14,+12
9,10,Real Valladolid,19,12,5,4,3,23,15,+8
10,11,Getafe CF,18,11,5,3,3,16,16,0
11,12,Espanyol Barcelone,18,12,5,3,4,18,19,-1
12,13,Betis Séville,17,12,5,2,5,14,13,+1
13,14,Athletic Bilbao,17,12,5,2,5,15,17,-2
14,15,Celta Vigo,16,11,4,4,3,13,9,+4
15,16,Osasuna Pampelune,16,12,4,4,4,11,8,+3
16,17,Grenade CF,13,11,3,4,4,10,10,0
17,18,Real Majorque,12,11,3,3,5,13,19,-6
18,19,Deportivo La Corogne,11,11,3,2,6,13,19,-6
19,20,Real Saragosse,10,11,3,1,7,12,14,-2
