,0,1,2,3,4,5,6,7,8,9
0,1,Juventus Turin,78,29,25,3,1,65,19,+46
1,2,AS Rome,67,29,20,7,2,58,16,+42
2,3,SSC Naples,58,29,17,7,5,53,30,+23
3,4,Fiorentina,51,29,15,6,8,49,31,+18
4,5,Inter Milan,47,29,12,11,6,47,31,+16
5,6,Parme FC,47,29,12,11,6,48,36,+12
6,7,Lazio Rome,42,29,11,9,9,37,36,+1
7,8,Atalanta Bergame,40,29,12,4,13,33,39,-6
8,9,Hellas Vérone,40,29,12,4,13,43,51,-8
9,10,Torino FC,39,29,10,9,10,42,37,+5
10,11,Sampdoria Gênes,37,29,10,7,12,38,42,-4
11,12,Milan AC,36,29,9,9,11,42,43,-1
12,13,Genoa CFC,36,29,9,9,11,32,36,-4
13,14,Udinese,34,29,10,4,15,33,42,-9
14,15,Cagliari,29,29,6,11,12,27,39,-12
15,16,Bologne FC,26,29,5,11,13,24,43,-19
16,17,Chievo Vérone,24,29,6,6,17,23,43,-20
17,18,AS Livourne Calcio,24,29,6,6,17,32,54,-22
18,19,US Sassuolo Calcio,21,29,5,6,18,28,57,-29
19,20,Calcio Catane,20,29,4,8,17,21,50,-29
