,0,1,2,3,4,5,6,7,8,9
0,1,SC Paderborn 07,8,4,2,2,0,7,2,+5
1,2,1. FSV Mayence 05,8,4,2,2,0,7,3,+4
2,3,TSG 1899 Hoffenheim,8,4,2,2,0,6,2,+4
3,4,Bayern Munich,8,4,2,2,0,5,2,+3
4,5,Bayer Leverkusen,7,4,2,1,1,10,9,+1
5,6,Hanovre 96,7,4,2,1,1,4,3,+1
6,7,Borussia Mönchengladbach,6,4,1,3,0,5,2,+3
7,8,FC Cologne,6,4,1,3,0,2,0,+2
8,9,FC Augsburg,6,4,2,0,2,7,7,0
9,10,Borussia Dortmund,6,4,2,0,2,6,7,-1
10,11,VfL Wolfsbourg,5,4,1,2,1,8,6,+2
11,12,Eintracht Francfort,5,4,1,2,1,5,5,0
12,13,Werder Brême,3,4,0,3,1,8,10,-2
13,14,SC Fribourg,2,4,0,2,2,3,6,-3
14,15,Hertha Berlin,2,4,0,2,2,7,11,-4
15,16,Schalke 04,2,4,0,2,2,5,9,-4
16,17,Hambourg SV,2,4,0,2,2,0,5,-5
17,18,VfB Stuttgart,1,4,0,1,3,1,7,-6
