,0,1,2,3,4,5,6,7,8,9
0,1,Paris SG,12,4,4,0,0,7,0,+7
1,2,Reims,9,4,3,0,1,7,3,+4
2,3,Stade Rennais,9,4,3,0,1,7,4,+3
3,4,SCO Angers,8,4,2,2,0,5,1,+4
4,5,Olympique Lyonnais,7,4,2,1,1,6,2,+4
5,6,Bastia SC,7,4,2,1,1,7,4,+3
6,7,AS Saint-Etienne,7,4,2,1,1,5,4,+1
7,8,FC Nantes Atlantique,7,4,2,1,1,2,2,0
8,9,SM Caen,6,4,2,0,2,3,6,-3
9,10,Girondins de Bordeaux,5,4,1,2,1,4,3,+1
10,11,OGC Nice,5,4,1,2,1,7,7,0
11,12,Lille OSC,5,4,1,2,1,1,1,0
12,13,AS Monaco,5,4,1,2,1,3,5,-2
13,14,Toulouse FC,4,4,1,1,2,4,6,-2
14,15,Olympique de Marseille,3,4,1,0,3,6,4,+2
15,16,En Avant Guingamp,3,4,1,0,3,2,5,-3
16,17,ESTAC Troyes,3,4,0,3,1,3,9,-6
17,18,Lorient,2,4,0,2,2,2,6,-4
18,19,Montpellier Herault SC,1,4,0,1,3,0,4,-4
19,20,Ajaccio Gazélec,1,4,0,1,3,0,5,-5
