,0,1,2,3,4,5,6,7,8,9
0,1,FC Liverpool (ANG),36,17,11,3,3,42,19,+23
1,2,FC Arsenal (ANG),36,17,11,3,3,33,17,+16
2,3,Manchester City (ANG),35,17,11,2,4,51,20,+31
3,4,Chelsea (ANG),34,17,10,4,3,32,18,+14
4,5,Everton (ANG),34,17,9,7,1,29,16,+13
5,6,Newcastle United (ANG),30,17,9,3,5,24,22,+2
6,7,Tottenham Hotspur (ANG),30,17,9,3,5,18,23,-5
7,8,Manchester United (ANG),28,17,8,4,5,28,20,+8
8,9,Southampton (ANG),24,17,6,6,5,22,18,+4
9,10,Stoke City (ANG),21,17,5,6,6,17,21,-4
10,11,Swansea City (GAL),20,17,5,5,7,23,23,0
11,12,Hull City (ANG),20,17,5,5,7,14,20,-6
12,13,Aston Villa (ANG),19,17,5,4,8,17,23,-6
13,14,Norwich City (ANG),19,17,5,4,8,15,29,-14
14,15,Cardiff City FC (GAL),17,17,4,5,8,13,25,-12
15,16,West Bromwich Albion (ANG),16,17,3,7,7,18,23,-5
16,17,West Ham United (ANG),14,17,3,5,9,14,22,-8
17,18,Crystal Palace (ANG),13,17,4,1,12,11,27,-16
18,19,Fulham (ANG),13,17,4,1,12,17,34,-17
19,20,Sunderland (ANG),10,17,2,4,11,12,30,-18
