,0,1,2,3,4,5,6,7,8,9
0,1,Juventus Turin,29,14,9,2,3,27,9,+18
1,2,SSC Naples,24,13,7,3,3,26,12,+14
2,3,Inter Milan,22,13,6,4,3,18,14,+4
3,4,Fiorentina,21,13,6,3,4,20,16,+4
4,5,AS Rome,20,13,5,5,3,21,15,+6
5,6,Empoli FC,19,14,5,4,5,17,22,-5
6,7,Bologne FC,18,12,6,0,6,11,13,-2
7,8,Milan AC,17,13,4,5,4,17,15,+2
8,9,US Sassuolo Calcio,17,13,4,5,4,14,14,0
9,10,Chievo Vérone,17,14,5,2,7,16,20,-4
10,11,Udinese,15,14,4,3,7,14,23,-9
11,12,Lazio Rome,13,13,3,4,6,11,21,-10
12,13,Torino FC,12,12,3,3,6,14,19,-5
13,14,US Palerme,12,13,3,3,7,10,25,-15
14,15,Atalanta Bergame,10,13,2,4,7,7,16,-9
15,16,Genoa CFC,7,13,1,4,8,10,19,-9
16,17,Carpi FC 1909,7,13,1,4,8,10,26,-16
17,18,Sampdoria Gênes,6,13,1,3,9,14,27,-13
18,19,Hellas Vérone,6,12,0,6,6,9,22,-13
19,20,Frosinone Calcio,5,12,1,2,9,10,29,-19
