,0,1,2,3,4,5,6,7,8,9
0,1,Fiorentina,12,4,4,0,0,8,0,+8
1,2,Lazio Rome,12,4,4,0,0,8,1,+7
2,3,AS Rome,10,4,3,1,0,12,5,+7
3,4,SSC Naples,10,4,3,1,0,11,4,+7
4,5,Sampdoria Gênes,10,4,3,1,0,10,4,+6
5,6,Atalanta Bergame,10,4,3,1,0,8,2,+6
6,7,Torino FC,10,4,3,1,0,8,3,+5
7,8,Inter Milan,10,5,3,1,1,4,4,0
8,9,Genoa CFC,9,4,3,0,1,6,4,+2
9,10,US Sassuolo Calcio,8,4,2,2,0,7,5,+2
10,11,Chievo Vérone,7,4,2,1,1,6,2,+4
11,12,Frosinone Calcio,6,4,2,0,2,5,4,+1
12,13,Milan AC,6,3,2,0,1,5,7,-2
13,14,Juventus Turin,5,4,1,2,1,5,4,+1
14,15,Carpi FC 1909,4,4,1,1,2,3,4,-1
15,16,US Palerme,4,4,1,1,2,5,7,-2
16,17,Empoli FC,4,4,1,1,2,4,6,-2
17,18,Hellas Vérone,3,4,0,3,1,5,6,-1
18,19,Bologne FC,3,4,1,0,3,2,4,-2
19,20,Udinese,1,4,0,1,3,4,7,-3
