,0,1,2,3,4,5,6,7,8,9
0,1,Bayern Munich,15,5,5,0,0,20,3,+17
1,2,VfL Wolfsbourg,13,5,4,1,0,12,4,+8
2,3,Borussia Dortmund,10,4,3,1,0,12,3,+9
3,4,Hertha Berlin,10,4,3,1,0,8,2,+6
4,5,Schalke 04,10,5,3,1,1,7,6,+1
5,6,FC Cologne,8,5,2,2,1,5,4,+1
6,7,Bayer Leverkusen,7,4,2,1,1,4,3,+1
7,8,Borussia Mönchengladbach,6,4,2,0,2,7,7,0
8,9,1. FSV Mayence 05,6,5,2,0,3,6,7,-1
9,10,Eintracht Francfort,5,4,1,2,1,9,9,0
10,11,Hambourg SV,5,4,1,2,1,3,3,0
11,12,Darmstadt 98,5,5,1,2,2,6,9,-3
12,13,FC Ingolstadt 04,4,4,1,1,2,2,5,-3
13,14,Hanovre 96,3,4,1,0,3,4,8,-4
14,15,FC Augsburg,3,5,1,0,4,3,7,-4
15,16,VfB Stuttgart,3,5,1,0,4,4,11,-7
16,17,Werder Brême,3,5,1,0,4,2,9,-7
17,18,TSG 1899 Hoffenheim,2,4,0,2,2,5,8,-3
