,0,1,2,3,4,5,6,7,8,9
0,1,Paris SG,32,12,10,2,0,22,3,+19
1,2,AS Monaco,22,11,6,4,1,19,14,+5
2,3,Stade Rennais,20,11,5,5,1,19,11,+8
3,4,Olympique de Marseille,18,11,5,3,3,13,10,+3
4,5,OGC Nice,17,11,4,5,2,19,14,+5
5,6,SM Caen,17,11,5,2,4,14,12,+2
6,7,SCO Angers,16,11,5,1,5,13,14,-1
7,8,FC Nantes Atlantique,13,11,3,4,4,9,11,-2
8,9,Olympique Lyonnais,12,11,3,3,5,11,16,-5
9,10,Ajaccio Gazélec,12,12,3,3,6,10,15,-5
10,11,Lorient,11,11,2,5,4,15,21,-6
11,12,Lille OSC,10,11,1,7,3,6,9,-3
12,13,AS Saint-Etienne,10,11,3,1,7,8,16,-8
13,14,Reims,9,10,2,3,5,9,16,-7
14,15,Girondins de Bordeaux,9,11,1,6,4,12,20,-8
15,16,Toulouse FC,9,12,2,3,7,11,26,-15
16,17,En Avant Guingamp,8,11,2,2,7,4,15,-11
17,18,Montpellier Herault SC,7,10,1,4,5,8,12,-4
18,19,ESTAC Troyes,5,10,1,2,7,8,26,-18
19,20,Bastia SC,4,11,0,4,7,5,17,-12
