,0,1,2,3,4,5,6,7,8,9
0,1,Bayern Munich,9,3,3,0,0,7,0,+7
1,2,Fortuna Düsseldorf,7,3,2,1,0,4,0,+4
2,3,Eintracht Francfort,6,2,2,0,0,6,1,+5
3,4,FC Nuremberg,6,3,2,0,1,5,6,-1
4,5,Schalke 04,5,3,1,2,0,6,4,+2
5,6,SpVgg Greuther Fürth,4,3,1,1,1,2,3,-1
6,7,VfL Wolfsbourg,4,3,1,1,1,1,3,-2
7,8,VfB Stuttgart,4,3,1,1,1,5,8,-3
8,9,1. FSV Mayence 05,4,4,1,1,2,4,7,-3
9,10,Hanovre 96,3,3,1,0,2,5,4,+1
10,11,TSG 1899 Hoffenheim,3,3,1,0,2,7,7,0
11,12,Werder Brême,3,3,1,0,2,5,6,-1
12,13,Bayer Leverkusen,3,3,1,0,2,4,6,-2
13,14,Borussia Dortmund,2,3,0,2,1,6,7,-1
14,15,Borussia Mönchengladbach,2,3,0,2,1,1,6,-5
15,16,Hambourg SV,1,3,0,1,2,4,7,-3
16,17,SC Fribourg,1,3,0,1,2,1,4,-3
17,18,FC Augsburg,1,3,0,1,2,1,5,-4
