,0,1,2,3,4,5,6,7,8,9
0,1,Manchester City (ANG),31,12,10,1,1,28,9,+19
1,2,Chelsea (ANG),24,12,7,3,2,24,9,+15
2,3,Manchester United (ANG),24,12,7,3,2,22,11,+11
3,4,FC Liverpool (ANG),21,12,6,3,3,29,22,+7
4,5,Tottenham Hotspur (ANG),20,12,6,2,4,21,13,+8
5,6,Burnley FC (ANG),17,12,4,5,3,11,12,-1
6,7,Leicester City (ANG),14,12,3,5,4,18,18,0
7,8,Watford (ANG),13,12,4,1,7,17,19,-2
8,9,FC Arsenal (ANG),13,12,3,4,5,14,18,-4
9,10,Newcastle United (ANG),11,12,3,2,7,12,20,-8
10,11,West Ham United (ANG),11,13,2,5,6,17,26,-9
11,12,Bournemouth (ANG),10,12,2,4,6,9,18,-9
12,13,Swansea City (GAL),9,12,2,3,7,8,18,-10
13,14,Crystal Palace (ANG),9,12,2,3,7,7,19,-12
14,15,Southampton (ANG),8,11,1,5,5,9,17,-8
15,16,Brighton & Hove Albion FC (ANG),8,12,2,2,8,5,15,-10
16,17,Everton (ANG),8,12,1,5,6,8,23,-15
17,18,Huddersfield Town (ANG),8,12,2,2,8,8,25,-17
18,19,West Bromwich Albion (ANG),7,12,1,4,7,7,16,-9
19,20,Stoke City (ANG),6,12,1,3,8,10,30,-20
