,0,1,2,3,4,5,6,7,8,9
0,1,Bayern Munich,50,18,16,2,0,46,9,+37
1,2,Bayer Leverkusen,37,18,12,1,5,34,19,+15
2,3,Borussia Dortmund,33,18,10,3,5,40,22,+18
3,4,Borussia Mönchengladbach,33,18,10,3,5,35,21,+14
4,5,Schalke 04,31,18,9,4,5,35,28,+7
5,6,VfL Wolfsbourg,30,18,9,3,6,29,22,+7
6,7,Hertha Berlin,28,18,8,4,6,27,21,+6
7,8,1. FSV Mayence 05,27,18,8,3,7,27,32,-5
8,9,FC Augsburg,25,18,7,4,7,23,27,-4
9,10,Hanovre 96,21,18,6,3,9,26,32,-6
10,11,Werder Brême,20,18,5,5,8,22,37,-15
11,12,VfB Stuttgart,19,18,5,4,9,31,35,-4
12,13,TSG 1899 Hoffenheim,18,18,4,6,8,36,42,-6
13,14,Eintracht Francfort,18,18,4,6,8,21,29,-8
14,15,SC Fribourg,17,18,4,5,9,19,33,-14
15,16,Hambourg SV,16,18,4,4,10,33,41,-8
16,17,FC Nuremberg,14,18,1,11,6,21,33,-12
17,18,Eintracht Braunschweig,12,18,3,3,12,10,32,-22
