,0,1,2,3,4,5,6,7,8,9
0,1,Borussia Dortmund,9,3,3,0,0,11,1,+10
1,2,Bayern Munich,9,3,3,0,0,10,1,+9
2,3,VfL Wolfsbourg,7,3,2,1,0,6,2,+4
3,4,FC Cologne,7,3,2,1,0,6,3,+3
4,5,1. FSV Mayence 05,6,3,2,0,1,5,2,+3
5,6,Bayer Leverkusen,6,3,2,0,1,3,4,-1
6,7,FC Ingolstadt 04,6,3,2,0,1,2,4,-2
7,8,Eintracht Francfort,4,3,1,1,1,6,4,+2
8,9,Schalke 04,4,3,1,1,1,4,4,0
9,10,Hertha Berlin,4,3,1,1,1,3,4,-1
10,11,Werder Brême,4,3,1,1,1,3,5,-2
11,12,Darmstadt 98,3,3,0,3,0,3,3,0
12,13,Hambourg SV,3,3,1,0,2,4,9,-5
13,14,TSG 1899 Hoffenheim,1,3,0,1,2,2,4,-2
14,15,FC Augsburg,1,3,0,1,2,1,3,-2
15,16,Hanovre 96,1,3,0,1,2,2,6,-4
16,17,VfB Stuttgart,0,3,0,0,3,4,10,-6
17,18,Borussia Mönchengladbach,0,3,0,0,3,2,8,-6
