,0,1,2,3,4,5,6,7,8,9
0,1,Paris SG,36,14,11,3,0,40,5,+35
1,2,AS Saint-Etienne,30,14,9,3,2,27,12,+15
2,3,AS Monaco,30,13,9,3,1,23,9,+14
3,4,Lille OSC,29,13,9,2,2,18,6,+12
4,5,Girondins de Bordeaux,28,14,9,1,4,21,13,+8
5,6,OGC Nice,26,14,8,2,4,18,12,+6
6,7,Bastia SC,26,13,8,2,3,17,11,+6
7,8,Olympique Lyonnais,25,14,6,7,1,22,8,+14
8,9,Olympique de Marseille,23,13,7,2,4,22,15,+7
9,10,Lorient,23,13,6,5,2,21,15,+6
10,11,En Avant Guingamp,22,14,6,4,4,17,12,+5
11,12,Reims,21,13,6,3,4,20,18,+2
12,13,Montpellier Herault SC,19,14,4,7,3,17,12,+5
13,14,Stade Rennais,19,14,4,7,3,17,16,+1
14,15,Sochaux-Montbélliard,19,13,5,4,4,12,13,-1
15,16,Evian Thonon Gaillard,18,14,4,6,4,19,20,-1
16,17,FC Nantes Atlantique  ,17,13,5,2,6,12,12,0
17,18,Toulouse FC,15,13,3,6,4,14,19,-5
18,19,Valenciennes,14,13,3,5,5,15,16,-1
19,20,Ajaccio AC,10,14,2,4,8,16,23,-7
