,0,1,2,3,4,5,6,7,8,9
0,1,FC Barcelone,76,33,24,4,5,88,29,+59
1,2,Atlético Madrid,76,33,24,4,5,57,16,+41
2,3,Real Madrid,75,33,23,6,4,98,30,+68
3,4,Villarreal CF,60,33,17,9,7,42,28,+14
4,5,Athletic Bilbao,54,33,16,6,11,51,40,+11
5,6,Celta Vigo,53,33,15,8,10,46,53,-7
6,7,FC Séville,49,33,13,10,10,46,40,+6
7,8,Málaga CF,41,33,10,11,12,30,30,0
8,9,Eibar SD,41,33,11,8,14,45,49,-4
9,10,Real Sociedad,41,33,11,8,14,41,44,-3
10,11,Las Palmas UD,40,33,11,7,15,38,45,-7
11,12,Valence CF,40,33,10,10,13,38,40,-2
12,13,Deportivo La Corogne,38,33,7,17,9,42,48,-6
13,14,Betis Séville,38,33,9,11,13,30,46,-16
14,15,Espanyol Barcelone,36,33,10,6,17,34,62,-28
15,16,Rayo Vallecano,34,33,8,10,15,45,65,-20
16,17,Grenade CF,30,33,7,9,17,33,60,-27
17,18,Sporting Gijon,29,33,7,8,18,33,54,-21
18,19,Levante UD,28,33,7,7,19,30,56,-26
19,20,Getafe CF,28,33,7,7,19,29,61,-32
