,0,1,2,3,4,5,6,7,8,9
0,1,Bayern Munich,85,32,27,4,1,91,15,+76
1,2,Borussia Dortmund,65,32,19,8,5,77,37,+40
2,3,Bayer Leverkusen,59,32,17,8,7,61,38,+23
3,4,Schalke 04,52,32,15,7,10,55,47,+8
4,5,Eintracht Francfort,49,32,14,7,11,46,43,+3
5,6,SC Fribourg,48,32,13,9,10,42,37,+5
6,7,Hambourg SV,45,32,13,6,13,38,51,-13
7,8,Borussia Mönchengladbach,44,32,11,11,10,38,43,-5
8,9,Hanovre 96,42,32,12,6,14,56,59,-3
9,10,1. FSV Mayence 05,41,32,10,11,11,38,38,0
10,11,VfL Wolfsbourg,41,32,10,11,11,42,47,-5
11,12,VfB Stuttgart,39,32,11,6,15,33,52,-19
12,13,FC Nuremberg,38,32,9,11,12,34,44,-10
13,14,Werder Brême,33,32,8,9,15,47,62,-15
14,15,Fortuna Düsseldorf,30,32,7,9,16,38,52,-14
15,16,FC Augsburg,30,32,7,9,16,30,47,-17
16,17,TSG 1899 Hoffenheim,28,32,7,7,18,39,62,-23
17,18,SpVgg Greuther Fürth,21,32,4,9,19,24,55,-31
