,0,1,2,3,4,5,6,7,8,9
0,1,Lille OSC,11,5,3,2,0,6,1,+5
1,2,Olympique de Marseille,10,5,3,1,1,11,6,+5
2,3,Girondins de Bordeaux,10,5,3,1,1,10,5,+5
3,4,AS Saint-Etienne,10,5,3,1,1,6,6,0
4,5,Paris SG,9,5,2,3,0,10,3,+7
5,6,Montpellier Herault SC,9,5,3,0,2,5,2,+3
6,7,Stade Rennais,8,5,2,2,1,8,5,+3
7,8,Lorient,7,5,2,1,2,6,4,+2
8,9,Lens,7,5,2,1,2,6,5,+1
9,10,FC Nantes Atlantique,7,5,2,1,2,3,4,-1
10,11,OGC Nice,7,5,2,1,2,5,9,-4
11,12,SM Caen,6,5,2,0,3,5,3,+2
12,13,Olympique Lyonnais,6,5,2,0,3,6,6,0
13,14,Bastia SC,6,5,1,3,1,6,7,-1
14,15,Toulouse FC,6,5,2,0,3,5,7,-2
15,16,En Avant Guingamp,6,5,2,0,3,3,8,-5
16,17,FC Metz,5,5,1,2,2,3,5,-2
17,18,Reims,4,5,1,1,3,7,11,-4
18,19,AS Monaco,4,5,1,1,3,5,9,-4
19,20,Evian Thonon Gaillard,1,5,0,1,4,3,13,-10
